CVE-2012-4863,6.5
CVE-2012-4900,5.5
CVE-2012-4919,9.8
CVE-2012-4980,7.8
CVE-2012-4981,8.8
CVE-2012-5010,8.1
CVE-2012-5030,6.5
CVE-2012-5190,9.8
CVE-2012-5193,6.1
CVE-2012-5340,7.8
CVE-2012-5357,9.8
CVE-2012-5358,9.8
CVE-2012-5359,8.8
CVE-2012-5360,8.8
CVE-2012-5361,7.8
CVE-2012-5362,7.5
CVE-2012-5363,7.5
CVE-2012-5364,7.5
CVE-2012-5365,7.5
CVE-2012-5366,7.5
CVE-2012-5376,9.6
CVE-2012-5389,7.5
CVE-2012-5474,5.5
CVE-2012-5476,5.5
CVE-2012-5518,7.5
CVE-2012-5521,6.5
CVE-2012-5527,5.5
CVE-2012-5535,7.5
CVE-2012-5558,4.8
CVE-2012-5562,6.5
CVE-2012-5570,4.3
CVE-2012-5577,7.5
CVE-2012-5578,6.2
CVE-2012-5582,9.8
CVE-2012-5617,7.8
CVE-2012-5618,9.8
CVE-2012-5623,7.5
CVE-2012-5626,7.5
CVE-2012-5628,4.4
CVE-2012-5630,6.3
CVE-2012-5631,8.8
CVE-2012-5636,6.1
CVE-2012-5639,6.5
CVE-2012-5640,5.5
CVE-2012-5644,5.5
CVE-2012-5645,7.5
CVE-2012-5663,7.5
CVE-2012-5686,9.8
CVE-2012-5693,8.8
CVE-2012-5698,8.8
CVE-2012-5699,9.8
CVE-2012-5776,5.4
CVE-2012-5828,6.5
CVE-2012-5830,8.8
CVE-2012-5867,9.8
CVE-2012-5878,9.8
CVE-2012-6070,7.5
CVE-2012-6071,7.5
CVE-2012-6077,7.5
CVE-2012-6078,7.5
CVE-2012-6079,7.5
CVE-2012-6083,7.5
CVE-2012-6091,7.5
CVE-2012-6094,9.8
CVE-2012-6111,7.5
CVE-2012-6114,5.5
CVE-2012-6122,7.5
CVE-2012-6123,6.5
CVE-2012-6124,5.3
CVE-2012-6125,9.8
CVE-2012-6133,6.1
CVE-2012-6135,7.5
CVE-2012-6136,5.5
CVE-2012-6277,7.8
CVE-2012-6297,8.8
CVE-2012-6302,7.8
CVE-2012-6306,9.8
CVE-2012-6307,8.8
CVE-2012-6309,7.5
CVE-2012-6340,4.6
CVE-2012-6341,6.5
CVE-2012-6344,6.1
CVE-2012-6345,7.5
CVE-2012-6346,6.1
CVE-2012-6347,6.1
CVE-2012-6448,6.1
CVE-2012-6449,5.4
CVE-2012-6451,9.8
CVE-2012-6494,6.1
CVE-2012-6609,7.5
CVE-2012-6610,8.8
CVE-2012-6611,9.8
CVE-2012-6613,7.2
CVE-2012-6614,7.2
CVE-2012-6639,8.8
CVE-2012-6649,9.8
CVE-2012-6652,9.8
CVE-2012-6655,3.3
CVE-2012-6663,7.5
CVE-2012-6666,6.1
CVE-2012-6667,6.1
CVE-2012-6668,6.1
CVE-2012-6670,6.1
CVE-2012-6671,6.1
CVE-2012-6682,6.1
CVE-2012-6685,7.5
CVE-2012-6689,7.8
CVE-2012-6696,9.8
CVE-2012-6697,7.5
CVE-2012-6698,7.5
CVE-2012-6699,7.5
CVE-2012-6700,7.5
CVE-2012-6701,7.8
CVE-2012-6702,5.9
CVE-2012-6703,7.8
CVE-2012-6704,7.8
CVE-2012-6705,6.1
CVE-2012-6706,9.8
CVE-2012-6707,7.5
CVE-2012-6708,6.1
CVE-2012-6709,5.9
CVE-2012-6710,9.8
CVE-2012-6711,7.8
CVE-2012-6712,9.8
CVE-2012-6713,6.1
CVE-2012-6714,6.1
CVE-2012-6715,6.1
CVE-2012-6716,6.1
CVE-2012-6717,6.1
CVE-2012-6718,6.1
CVE-2012-6719,9.8
CVE-2012-6720,6.1
CVE-2012-6721,6.3
CVE-2013-0159,7.1
CVE-2013-0161,5.4
CVE-2013-0163,5.5
CVE-2013-0165,7.3
CVE-2013-0178,5.5
CVE-2013-0180,5.5
CVE-2013-0185,8.8
CVE-2013-0186,6.1
CVE-2013-0192,4.9
CVE-2013-0193,6.1
CVE-2013-0194,6.1
CVE-2013-0195,6.1
CVE-2013-0196,6.5
CVE-2013-0202,6.1
CVE-2013-0203,5.4
CVE-2013-0243,7.4
CVE-2013-0264,7.5
CVE-2013-0267,8.8
CVE-2013-0283,5.4
CVE-2013-0286,5.4
CVE-2013-0291,7.5
CVE-2013-0293,7.8
CVE-2013-0294,5.9
CVE-2013-0326,5.5
CVE-2013-0342,4.3
CVE-2013-0375,6.4
CVE-2013-0507,8.1
CVE-2013-0517,7.8
CVE-2013-0522,7.0
CVE-2013-0570,5.3
CVE-2013-0589,7.5
CVE-2013-0592,5.4
CVE-2013-0594,6.1
CVE-2013-0725,7.8
CVE-2013-0737,6.1
CVE-2013-0738,6.1
CVE-2013-0739,6.1
